congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
108,House,20111,43,4,FL,200,0,1,"CRENSHAW, Ander",C001045,1944,,0.333,0.337,-80.83088,0.908,840,17,,0.354,0.053
108,House,20112,43,8,FL,200,0,1,"KELLER, Richard (Ric)",K000361,1964,,0.458,-0.068,-82.89215,0.904,817,37,,0.492,0.103
108,House,20113,43,12,FL,200,0,1,"PUTNAM, Adam",P000586,1974,,0.414,0.14,-89.95372,0.896,815,27,,0.421,0.098
108,House,20313,43,5,FL,200,0,1,"BROWN-WAITE, Virginia (Ginny)",B001247,1943,,0.36,0.084,-144.40107,0.836,804,64,,0.362,0.375
108,House,20314,43,13,FL,200,0,1,"HARRIS, Katherine",H001035,1957,,0.452,-0.238,-89.61197,0.897,827,30,,0.431,-0.153
108,House,20315,43,24,FL,200,0,1,"FEENEY, Tom",F000447,1958,,0.641,-0.09,-92.15027,0.893,813,32,,0.666,-0.041
108,House,20316,43,25,FL,200,0,1,"DIAZ-BALART, Mario",D000600,1961,,0.281,0.159,-168.24405,0.81731,834,64,,0.499,-0.312
108,House,20358,43,17,FL,100,0,1,"MEEK, Kendrick B.",M001148,1966,,-0.363,0.108,-156.57578,0.82,790,62,,-0.382,-0.051
108,House,29328,43,3,FL,100,0,1,"BROWN, Corrine",B000911,1946,,-0.429,0.192,-135.751,0.842,790,58,,-0.422,0.101
108,House,29331,43,7,FL,200,0,1,"MICA, John L.",M000689,1943,,0.453,0.137,-86.59016,0.9,824,39,,0.394,0.126
108,House,29335,43,20,FL,100,0,1,"DEUTSCH, Peter R.",D000275,1957,,-0.324,-0.115,-127.16494,0.834,700,53,,-0.333,-0.081
108,House,29336,43,21,FL,200,0,1,"DIAZ-BALART, Lincoln",D000299,1954,2025.0,0.243,-0.105,-126.55196,0.855,807,45,,0.332,-0.265
108,House,29337,43,23,FL,100,0,1,"HASTINGS, Alcee Lamar",H000324,1936,2021.0,-0.564,0.157,-134.72548,0.82027,680,48,,-0.579,0.05
108,House,29509,43,15,FL,200,0,1,"WELDON, David Joseph",W000267,1953,,0.471,0.146,-110.8099,0.874,824,53,,0.437,0.21
108,House,29510,43,16,FL,200,0,1,"FOLEY, Mark A.",F000238,1954,,0.311,-0.381,-120.99955,0.864,827,50,,0.332,-0.304
108,House,29713,43,2,FL,100,0,1,"BOYD, F. Allen, Jr.",B000716,1945,,-0.181,0.414,-211.39754,0.768,799,103,,-0.133,0.476
108,House,29714,43,11,FL,100,0,1,"DAVIS, Jim",D000114,1957,,-0.278,0.025,-165.19859,0.818,822,61,,-0.275,-0.121
108,House,29715,43,19,FL,100,0,1,"WEXLER, Robert",W000314,1961,,-0.392,-0.193,-123.54187,0.852,773,46,,-0.407,-0.318
108,House,15431,44,5,GA,100,0,1,"LEWIS, John R.",L000287,1940,2020.0,-0.589,-0.221,-103.31834,0.87799,794,48,,-0.626,-0.346
108,House,20317,44,3,GA,100,0,1,"MARSHALL, Jim",M001146,1948,,-0.119,0.803,-245.29739,0.736,800,106,,-0.14,0.581
108,House,20318,44,4,GA,100,0,1,"MAJETTE, Denise L.",M001145,1955,,-0.364,-0.128,-145.85868,0.821,738,62,,-0.362,-0.173
108,House,20319,44,11,GA,200,0,1,"GINGREY, Phil",G000550,1942,,0.561,0.272,-96.46619,0.891,836,45,,0.477,0.217
108,House,20320,44,12,GA,200,0,1,"BURNS, Max",B001249,1948,,0.365,0.136,-89.78999,0.898,835,29,,0.367,0.108
108,House,20321,44,13,GA,100,0,1,"SCOTT, David",S001157,1945,,-0.304,0.168,-283.73013,0.70928,826,125,,-0.201,0.286
108,House,29338,44,1,GA,200,0,1,"KINGSTON, Jack",K000220,1955,,0.54,0.302,-106.65124,0.878,818,51,,0.507,0.419
108,House,29339,44,2,GA,100,0,1,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.288,0.447,-206.55771,0.7766,817,93,,-0.245,0.562
108,House,29340,44,8,GA,200,0,1,"COLLINS, Michael Allen (Mac)",C000640,1944,2018.0,0.536,0.324,-70.69203,0.904,702,24,,0.591,0.31
108,House,29341,44,7,GA,200,0,1,"LINDER, John Elmer",L000321,1942,,0.559,-0.008,-95.68293,0.889,813,33,,0.538,-0.148
108,House,29513,44,9,GA,200,0,1,"NORWOOD, Charles W., Jr.",N000159,1941,2007.0,0.533,0.469,-102.8097,0.874,765,40,,0.59,0.418
108,House,29909,44,6,GA,200,0,1,"ISAKSON, Johnny",I000055,1944,2021.0,0.402,-0.011,-88.17014,0.8881,743,39,,0.514,-0.055
108,House,99342,44,10,GA,200,0,1,"DEAL, John Nathan",D000168,1942,,0.581,0.139,-85.92423,0.897,789,38,,0.612,0.229
108,House,15245,82,1,HI,100,0,1,"ABERCROMBIE, Neil",A000014,1938,,-0.432,-0.026,-194.76218,0.787,814,68,,-0.396,-0.22
108,House,20322,82,2,HI,100,2,2,"CASE, Ed",C001055,1952,,-0.205,-0.086,-213.61005,0.76643,803,94,,-0.223,-0.216
108,House,20114,63,1,ID,200,0,1,"OTTER, C. L. (Butch)",O000166,1942,,0.692,0.057,-225.01245,0.765,838,86,,0.742,-0.057
108,House,29910,63,2,ID,200,0,1,"SIMPSON, Michael K.",S001148,1950,,0.296,0.313,-143.10905,0.84318,839,47,,0.353,-0.016
108,House,12041,21,8,IL,200,0,1,"CRANE, Philip Miller",C000873,1930,2014.0,0.739,0.023,-143.12421,0.84,822,70,,0.59,0.034
108,House,14239,21,6,IL,200,0,1,"HYDE, Henry John",H001022,1924,2007.0,0.312,-0.18,-115.98364,0.858,756,44,,0.353,-0.067
108,House,15023,21,17,IL,100,0,1,"EVANS, Lane Allen",E000250,1951,2014.0,-0.454,-0.181,-155.27941,0.829,829,69,,-0.461,0.085
108,House,15036,21,3,IL,100,0,1,"LIPINSKI, William Oliver",L000342,1937,,-0.176,0.3,-237.07384,0.717,712,111,,-0.194,0.347
108,House,15417,21,14,IL,200,0,1,"HASTERT, John Dennis",H000323,1942,,0.443,-0.122,-5.46279,0.957,124,1,,0.488,0.029
108,House,15453,21,12,IL,100,0,1,"COSTELLO, Jerry Francis",C000794,1949,,-0.317,0.657,-245.47985,0.743,827,121,,-0.32,0.684
108,House,20115,21,10,IL,200,0,1,"KIRK, Mark Steven",K000360,1959,,0.274,-0.647,-125.68463,0.857,817,49,,0.301,-0.821
108,House,20116,21,15,IL,200,0,1,"JOHNSON, Timothy V.",J000285,1946,2022.0,0.264,-0.52,-219.88064,0.768,834,103,,0.169,-0.393
108,House,20323,21,5,IL,100,0,1,"EMANUEL, Rahm",E000287,1959,,-0.372,-0.131,-117.35568,0.867,823,47,,-0.389,-0.18
108,House,29346,21,1,IL,100,0,1,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-140.46662,0.83878,799,51,,-0.47,-0.339
108,House,29348,21,4,IL,100,0,1,"GUTIÉRREZ, Luis V.",G000535,1953,,-0.487,-0.26,-98.77434,0.87567,744,42,,-0.473,-0.281
108,House,29349,21,16,IL,200,0,1,"MANZULLO, Donald A.",M001138,1944,,0.51,0.0,-153.49667,0.83,825,69,,0.504,0.104
108,House,29516,21,11,IL,200,0,1,"WELLER, Gerald C. (Jerry)",W000273,1957,,0.288,0.2,-184.58284,0.8,827,63,,0.344,0.035
108,House,29517,21,18,IL,200,0,1,"LaHOOD, Ray H.",L000552,1945,,0.246,-0.076,-144.27474,0.833,790,57,,0.232,-0.044
108,House,29585,21,2,IL,100,0,1,"JACKSON, Jesse L., Jr.",J000283,1965,,-0.538,-0.513,-103.44578,0.884,842,47,,-0.568,-0.695
108,House,29717,21,7,IL,100,0,1,"DAVIS, Danny K.",D000096,1941,,-0.487,-0.266,-94.2266,0.88876,799,35,,-0.497,-0.297
108,House,29718,21,19,IL,200,0,1,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-215.79383,0.77057,828,88,,0.457,-0.066
108,House,29911,21,9,IL,100,0,1,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.602,-0.29,-96.1417,0.8905,829,46,,-0.654,-0.239
108,House,29912,21,13,IL,200,0,1,"BIGGERT, Judy Borg",B001232,1937,,0.323,-0.372,-152.508,0.834,841,66,,0.345,-0.573
108,House,15014,22,5,IN,200,0,1,"BURTON, Danny Lee",B001149,1938,,0.585,-0.026,-139.03886,0.836,775,58,,0.458,0.166
108,House,15124,22,1,IN,100,0,1,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-199.72774,0.7859,829,96,,-0.402,0.339
108,House,20117,22,6,IN,200,0,1,"PENCE, Mike",P000587,1959,,0.655,0.088,-90.55215,0.896,825,33,,0.655,0.047
108,House,20324,22,2,IN,200,0,1,"CHOCOLA, Chris",C001052,1962,,0.573,-0.164,-89.40736,0.899,842,35,,0.531,-0.13
108,House,29350,22,4,IN,200,0,1,"BUYER, Stephen Earle",B001203,1958,,0.435,0.192,-93.99646,0.887,784,35,,0.429,0.127
108,House,29519,22,3,IN,200,0,1,"SOUDER, Mark Edward",S001143,1950,2022.0,0.435,-0.011,-114.75384,0.865,793,50,,0.427,-0.09
108,House,29520,22,8,IN,200,0,1,"HOSTETTLER, John Nathan",H000807,1961,,0.705,0.077,-232.07809,0.758,837,92,,0.618,0.376
108,House,29720,22,7,IN,100,0,1,"CARSON, Julia May",C000191,1938,2007.0,-0.464,-0.156,-99.55028,0.866,693,41,,-0.49,-0.01
108,House,29914,22,9,IN,100,0,1,"HILL, Baron P.",H001030,1953,,-0.121,0.137,-262.34297,0.731,839,106,,-0.262,0.334
108,House,14432,31,2,IA,200,0,1,"LEACH, James Albert Smith",L000169,1942,2024.0,0.141,-0.79,-228.70811,0.751,800,115,,0.059,-0.611
108,House,20325,31,5,IA,200,0,1,"KING, Steve",K000362,1949,,0.613,0.171,-92.9738,0.89379,828,39,,0.621,0.151
108,House,29118,31,1,IA,200,0,1,"NUSSLE, James Allen",N000172,1960,,0.417,-0.178,-135.97738,0.848,827,49,,0.366,-0.064
108,House,29522,31,4,IA,200,0,1,"LATHAM, Thomas",L000111,1948,,0.302,0.308,-124.10748,0.863,840,43,,0.285,0.162
108,House,29721,31,3,IA,100,0,1,"BOSWELL, Leonard L.",B000652,1934,2018.0,-0.238,0.289,-185.34904,0.8,830,73,,-0.253,0.305
108,House,29524,32,4,KS,200,0,1,"TIAHRT, Todd",T000260,1951,,0.449,0.341,-92.90321,0.893,825,40,,0.434,0.226
108,House,29722,32,1,KS,200,0,1,"MORAN, Jerry",M000934,1954,,0.414,0.22,-206.89679,0.78053,835,86,,0.384,0.309
108,House,29723,32,2,KS,200,0,1,"RYUN, Jim",R000566,1947,,0.547,0.267,-91.23482,0.893,808,39,,0.495,0.239
108,House,29915,32,3,KS,100,0,1,"MOORE, Dennis",M001140,1945,2021.0,-0.267,0.159,-186.49087,0.799,830,85,,-0.249,0.122
108,House,14854,51,5,KY,200,0,1,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.333,0.153,-83.57259,0.90454,833,28,,0.359,0.095
108,House,20326,51,6,KY,100,2,2,"CHANDLER, A. B. (Ben)",C001058,1959,,-0.232,0.516,-91.2787,0.772,352,38,,-0.207,0.46
108,House,29352,51,2,KY,200,0,1,"LEWIS, Ron",L000293,1946,,0.418,0.417,-104.52403,0.881,827,46,,0.413,0.279
108,House,29525,51,1,KY,200,0,1,"WHITFIELD, Wayne Edward (Ed)",W000413,1943,,0.303,0.182,-122.09423,0.859,805,45,,0.306,0.155
108,House,29725,51,3,KY,200,0,1,"NORTHUP, Anne Meagher",N000143,1948,,0.335,-0.035,-101.80645,0.885,830,39,,0.34,0.016
108,House,29916,51,4,KY,100,0,1,"LUCAS, Ken",L000558,1933,,-0.058,0.721,-220.9448,0.766,827,86,,-0.087,0.563
108,House,29917,51,6,KY,200,1,1,"FLETCHER, Ernest L.",F000441,1952,,0.285,0.273,-51.39848,0.864,352,22,,0.241,0.163
108,House,15401,45,6,LA,200,0,1,"BAKER, Richard Hugh",B000072,1948,,0.423,0.022,-83.88149,0.901,806,33,,0.429,-0.027
108,House,15451,45,4,LA,200,0,1,"McCRERY, James O., III",M000388,1949,,0.362,0.08,-86.30138,0.898,804,31,,0.424,-0.12
108,House,20327,45,5,LA,100,0,1,"ALEXANDER, Rodney",A000361,1946,,-0.085,0.926,-274.33927,0.719,832,120,,-0.084,0.871
108,House,29120,45,2,LA,100,0,1,"JEFFERSON, William Jennings",J000070,1947,,-0.424,0.242,-159.93615,0.814,775,70,,-0.389,0.215
108,House,29727,45,7,LA,100,0,1,"JOHN, Christopher",J000110,1960,,-0.12,0.735,-158.40876,0.811,754,60,,-0.113,0.729
108,House,29918,45,1,LA,200,0,1,"VITTER, David",V000127,1961,,0.495,0.323,-86.47811,0.899,808,34,,0.502,0.037
108,House,94679,45,3,LA,200,0,1,"TAUZIN, Wilbert Joseph (Billy)",T000058,1943,,0.341,0.16,-54.00167,0.91,570,12,,0.368,0.067
108,House,20328,2,2,ME,100,0,1,"MICHAUD, Michael H.",M001149,1955,,-0.283,-0.071,-187.95833,0.8,843,85,,-0.304,0.226
108,House,29728,2,1,ME,100,0,1,"ALLEN, Thomas H.",A000357,1945,,-0.4,-0.105,-146.3314,0.839,832,70,,-0.423,-0.029
108,House,14873,52,5,MD,100,0,1,"HOYER, Steny Hamilton",H000874,1939,,-0.381,0.122,-125.01449,0.86095,835,60,,-0.357,-0.039
108,House,15408,52,3,MD,100,0,1,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.224,-112.79138,0.87164,821,39,,-0.311,-0.252
108,House,20329,52,2,MD,100,0,1,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.299,0.12,-152.30112,0.82859,810,65,,-0.269,0.093
108,House,20330,52,8,MD,100,0,1,"VAN HOLLEN, Christopher",V000128,1959,,-0.397,-0.225,-108.30845,0.87889,839,47,,-0.406,-0.368
108,House,29122,52,1,MD,200,0,1,"GILCHREST, Wayne Thomas",G000180,1946,,0.204,-0.563,-163.39651,0.821,827,60,,0.326,-0.702
108,House,29355,52,4,MD,100,0,1,"WYNN, Albert Russell",W000784,1951,,-0.38,0.038,-188.59704,0.795,821,72,,-0.317,0.142
108,House,29356,52,6,MD,200,0,1,"BARTLETT, Roscoe Gardner",B000208,1926,,0.493,-0.091,-254.43224,0.738,836,106,,0.719,-0.269
108,House,29587,52,7,MD,100,0,1,"CUMMINGS, Elijah Eugene",C000984,1951,2019.0,-0.438,-0.148,-113.68476,0.8689,809,39,,-0.444,-0.092
108,House,14435,3,7,MA,100,0,1,"MARKEY, Edward John",M000133,1946,,-0.517,-0.47,-98.63581,0.8877,828,39,,-0.533,-0.543
108,House,14824,3,4,MA,100,0,1,"FRANK, Barney",F000339,1940,,-0.499,-0.534,-109.58557,0.875,818,43,,-0.534,-0.512
108,House,15616,3,2,MA,100,0,1,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.106,-113.48293,0.87031,817,46,,-0.43,-0.093
108,House,20119,3,9,MA,100,0,1,"LYNCH, Stephen F.",L000562,1955,,-0.344,0.048,-166.8525,0.81629,822,72,,-0.33,0.113
108,House,29123,3,1,MA,100,0,1,"OLVER, John Walter",O000085,1936,2023.0,-0.577,-0.207,-117.2302,0.869,836,58,,-0.59,-0.064
108,House,29358,3,5,MA,100,0,1,"MEEHAN, Martin Thomas",M000627,1956,,-0.39,-0.539,-105.61974,0.877,806,44,,-0.412,-0.385
108,House,29729,3,3,MA,100,0,1,"McGOVERN, James P.",M000312,1959,,-0.538,-0.343,-102.62552,0.88369,830,42,,-0.539,-0.049
108,House,29730,3,6,MA,100,0,1,"TIERNEY, John F.",T000266,1951,,-0.488,-0.433,-104.63651,0.88,822,43,,-0.539,-0.278
108,House,29731,3,10,MA,100,0,1,"DELAHUNT, Bill",D000210,1941,2024.0,-0.495,-0.293,-98.60329,0.88,772,43,,-0.502,-0.311
108,House,29919,3,8,MA,100,0,1,"CAPUANO, Michael Everett",C001037,1952,,-0.58,-0.082,-168.61215,0.81475,823,67,,-0.604,0.164
108,House,2605,23,15,MI,100,0,1,"DINGELL, John David, Jr.",D000355,1926,2019.0,-0.448,0.313,-184.49473,0.799,821,81,,-0.399,0.145
108,House,10713,23,14,MI,100,0,1,"CONYERS, John, Jr.",C000714,1929,2019.0,-0.658,-0.512,-85.11921,0.88762,714,34,,-0.707,-0.701
108,House,14430,23,5,MI,100,0,1,"KILDEE, Dale Edward",K000172,1929,2021.0,-0.385,0.011,-174.2367,0.813,843,71,,-0.363,0.182
108,House,15033,23,12,MI,100,0,1,"LEVIN, Sander Martin",L000263,1931,,-0.379,-0.091,-123.23498,0.8637,841,54,,-0.354,-0.162
108,House,15446,23,6,MI,200,0,1,"UPTON, Frederick Stephen",U000031,1953,,0.32,-0.355,-210.94202,0.77723,837,83,,0.206,-0.196
108,House,20120,23,8,MI,200,0,1,"ROGERS, Mike",R000572,1963,,0.4,0.098,-91.80815,0.896,833,39,,0.392,-0.036
108,House,20331,23,10,MI,200,0,1,"MILLER, Candice S.",M001150,1954,,0.343,-0.001,-85.8392,0.902,830,28,,0.322,0.101
108,House,20332,23,11,MI,200,0,1,"McCOTTER, Thaddeus George",M001147,1965,,0.335,0.012,-104.22127,0.881,819,45,,0.336,0.199
108,House,29124,23,4,MI,200,0,1,"CAMP, David Lee",C000071,1953,,0.385,-0.048,-90.04117,0.897,825,32,,0.356,0.053
108,House,29360,23,1,MI,100,0,1,"STUPAK, Bart T.",S001045,1952,,-0.396,0.701,-188.76845,0.79,799,89,,-0.39,0.616
108,House,29361,23,2,MI,200,0,1,"HOEKSTRA, Peter",H000676,1953,,0.516,-0.262,-126.43637,0.855,806,42,,0.511,-0.134
108,House,29362,23,3,MI,200,0,1,"EHLERS, Vernon James",E000092,1934,2017.0,0.316,-0.622,-187.58533,0.797,826,80,,0.257,-0.571
108,House,29364,23,7,MI,200,0,1,"SMITH, Nick H.",S000597,1934,,0.505,-0.229,-175.34412,0.804,803,72,,0.645,-0.007
108,House,29365,23,9,MI,200,0,1,"KNOLLENBERG, Joseph",K000288,1933,2018.0,0.366,-0.053,-87.69256,0.899,827,29,,0.353,-0.094
108,House,29733,23,13,MI,100,0,1,"KILPATRICK, Carolyn Cheeks",K000180,1945,,-0.491,-0.172,-109.53654,0.87,788,50,,-0.489,-0.162
108,House,14265,33,8,MN,100,0,1,"OBERSTAR, James Louis",O000006,1934,2014.0,-0.553,0.304,-216.82057,0.764,805,86,,-0.576,0.628
108,House,14656,33,5,MN,100,0,1,"SABO, Martin Olav",S000005,1938,2016.0,-0.516,-0.317,-232.73164,0.754,823,94,,-0.462,0.02
108,House,20121,33,6,MN,200,0,1,"KENNEDY, Mark",K000358,1957,,0.409,0.304,-166.46101,0.82,841,62,,0.52,-0.159
108,House,20122,33,4,MN,100,0,1,"McCOLLUM, Betty",M001143,1954,,-0.419,-0.185,-126.72136,0.85745,824,55,,-0.422,-0.291
108,House,20333,33,2,MN,200,0,1,"KLINE, John",K000363,1947,,0.49,0.154,-87.38765,0.901,840,35,,0.475,-0.052
108,House,29126,33,3,MN,200,0,1,"RAMSTAD, James (Jim)",R000033,1946,2020.0,0.316,-0.683,-360.86893,0.65,839,148,,0.465,-0.885
108,House,29127,33,7,MN,100,0,1,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-340.22234,0.66567,836,159,,-0.096,0.995
108,House,29532,33,1,MN,200,0,1,"GUTKNECHT, Gilbert W.",G000536,1951,,0.552,0.342,-200.15855,0.78,807,79,,0.55,0.467
108,House,15637,46,4,MS,100,0,1,"TAYLOR, Gary Eugene (Gene)",T000074,1953,,-0.045,0.893,-501.62191,0.548,835,207,,-0.152,0.988
108,House,29368,46,2,MS,100,0,1,"THOMPSON, Bennie",T000193,1948,,-0.519,0.391,-163.0254,0.82186,831,66,,-0.488,0.522
108,House,29534,46,1,MS,200,0,1,"WICKER, Roger F.",W000437,1951,,0.377,0.34,-108.59067,0.87582,819,39,,0.375,0.224
108,House,29734,46,3,MS,200,0,1,"PICKERING, Charles W. (Chip), Jr.",P000323,1963,,0.342,0.325,-82.47084,0.902,799,32,,0.335,0.045
108,House,14421,34,3,MO,100,0,1,"GEPHARDT, Richard Andrew",G000132,1941,,-0.416,0.245,-35.50235,0.848,216,18,,-0.364,-0.202
108,House,14451,34,4,MO,100,0,1,"SKELTON, Isaac Newton, IV (Ike)",S000465,1931,2013.0,-0.172,0.724,-193.45406,0.792,831,87,,-0.199,0.575
108,House,20123,34,2,MO,200,0,1,"AKIN, W. Todd",A000358,1947,2021.0,0.612,0.235,-107.46069,0.877,818,42,,0.639,-0.001
108,House,20124,34,6,MO,200,0,1,"GRAVES, Samuel",G000546,1963,,0.448,0.162,-156.26552,0.8263,819,71,,0.474,0.111
108,House,20147,34,1,MO,100,0,1,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.078,-112.17666,0.85916,739,45,,-0.517,-0.155
108,House,29535,34,5,MO,100,0,1,"McCARTHY, Karen",M000316,1947,2010.0,-0.344,-0.225,-101.32997,0.876,765,39,,-0.401,-0.353
108,House,29735,34,7,MO,200,0,1,"BLUNT, Roy",B000575,1950,,0.398,0.18,-101.8485,0.88465,831,41,,0.455,0.018
108,House,29736,34,8,MO,200,0,1,"EMERSON, Jo Ann",E000172,1950,,0.269,0.274,-145.29968,0.832,789,63,,0.263,0.367
108,House,29737,34,9,MO,200,0,1,"HULSHOF, Kenny",H000948,1958,,0.363,0.281,-142.09178,0.837,797,54,,0.405,0.236
108,House,20125,64,1,MT,200,0,1,"REHBERG, Denny",R000571,1955,,0.337,0.244,-101.66845,0.886,842,37,,0.392,0.102
108,House,14605,35,1,NE,200,0,1,"BEREUTER, Douglas Kent",B000403,1939,,0.231,-0.347,-186.72795,0.762,687,72,,0.178,-0.181
108,House,20126,35,3,NE,200,0,1,"OSBORNE, Thomas",O000165,1937,,0.299,0.025,-116.77162,0.868,825,47,,0.311,-0.051
108,House,29921,35,2,NE,200,0,1,"TERRY, Lee Raymond",T000459,1962,,0.426,-0.067,-159.01627,0.825,828,66,,0.502,-0.343
108,House,20334,65,3,NV,200,0,1,"PORTER, Jon C.",P000589,1955,,0.241,-0.071,-169.61367,0.818,843,59,,0.254,-0.104
108,House,29739,65,2,NV,200,0,1,"GIBBONS, James A.",G000152,1944,,0.484,-0.088,-133.3987,0.847,804,56,,0.503,-0.252
108,House,29922,65,1,NV,100,0,1,"BERKLEY, Shelley",B001231,1951,,-0.302,0.024,-146.60851,0.82,741,59,,-0.331,-0.12
108,House,20335,4,1,NH,200,0,1,"BRADLEY, Jeb",B001246,1952,,0.371,-0.578,-158.07117,0.825,823,67,,0.33,-0.416
108,House,29538,4,2,NH,200,0,1,"BASS, Charles Foster",B000220,1952,,0.331,-0.556,-176.8101,0.809,833,82,,0.405,-0.753
108,House,14863,12,4,NJ,200,0,1,"SMITH, Christopher Henry",S000522,1953,,0.182,-0.173,-182.34729,0.8017,825,86,,0.199,-0.451
108,House,15112,12,3,NJ,200,0,1,"SAXTON, Hugh James",S000097,1943,,0.238,-0.378,-146.43087,0.836,819,63,,0.235,-0.446
108,House,15454,12,6,NJ,100,0,1,"PALLONE, Frank, Jr.",P000034,1951,,-0.402,-0.162,-138.84464,0.84798,842,68,,-0.455,-0.038
108,House,15619,12,10,NJ,100,0,1,"PAYNE, Donald Milford",P000149,1934,2012.0,-0.592,-0.547,-85.76733,0.895,775,35,,-0.574,-0.496
108,House,20127,12,7,NJ,200,0,1,"FERGUSON, Michael",F000443,1970,,0.244,-0.404,-109.14175,0.866,760,48,,0.265,-0.351
108,House,20336,12,5,NJ,200,0,1,"GARRETT, Scott",G000548,1959,,0.688,-0.243,-119.55603,0.866,833,41,,0.654,-0.017
108,House,29132,12,1,NJ,100,0,1,"ANDREWS, Robert Ernest",A000210,1957,,-0.297,-0.119,-182.60452,0.799,813,81,,-0.387,-0.102
108,House,29373,12,13,NJ,100,0,1,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-142.32723,0.8403,818,64,,-0.348,-0.058
108,House,29539,12,2,NJ,200,0,1,"LoBIONDO, Frank A.",L000554,1946,,0.211,-0.224,-262.55143,0.73239,843,101,,0.203,-0.285
108,House,29541,12,11,NJ,200,0,1,"FRELINGHUYSEN, Rodney P.",F000372,1946,,0.292,-0.262,-118.51162,0.86739,833,51,,0.291,-0.405
108,House,29741,12,8,NJ,100,0,1,"PASCRELL, William J., Jr.",P000096,1937,2024.0,-0.369,-0.004,-156.34071,0.82486,812,67,,-0.36,-0.042
108,House,29742,12,9,NJ,100,0,1,"ROTHMAN, Steven",R000462,1952,,-0.352,-0.092,-153.82492,0.824,796,78,,-0.352,-0.123
108,House,29923,12,12,NJ,100,0,1,"HOLT, Rush",H001032,1948,,-0.463,-0.33,-130.98443,0.855,839,60,,-0.468,-0.215
108,House,20337,66,2,NM,200,0,1,"PEARCE, Stevan",P000588,1947,,0.472,0.064,-105.82299,0.87851,817,45,,0.406,-0.022
108,House,29779,66,1,NM,200,0,1,"WILSON, Heather",W000789,1960,,0.247,-0.027,-217.41975,0.768,825,75,,0.199,-0.088
108,House,29924,66,3,NM,100,0,1,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.161,-154.51867,0.83252,843,76,,-0.464,0.16
108,House,13035,13,15,NY,100,0,1,"RANGEL, Charles B.",R000053,1930,,-0.514,-0.341,-116.91665,0.857,760,47,,-0.479,-0.31
108,House,15000,13,5,NY,100,0,1,"ACKERMAN, Gary Leonard",A000022,1942,,-0.429,-0.165,-108.49146,0.865,751,43,,-0.417,-0.256
108,House,15007,13,24,NY,200,0,1,"BOEHLERT, Sherwood Louis",B000586,1936,2021.0,0.103,-0.718,-162.8886,0.809,769,58,,0.186,-0.529
108,House,15050,13,11,NY,100,0,1,"OWENS, Major Robert Odell",O000159,1936,2013.0,-0.569,-0.516,-109.79682,0.868,775,40,,-0.536,-0.415
108,House,15072,13,10,NY,100,0,1,"TOWNS, Edolphus",T000326,1934,,-0.519,-0.132,-135.05358,0.836,756,60,,-0.518,0.091
108,House,15423,13,29,NY,200,0,1,"HOUGHTON, Amory, Jr.",H000814,1926,2020.0,0.154,-0.281,-170.42102,0.796,747,70,,0.249,-0.536
108,House,15444,13,28,NY,100,0,1,"SLAUGHTER, Louise McIntosh",S000480,1929,2018.0,-0.465,-0.104,-115.14292,0.86044,766,53,,-0.493,-0.027
108,House,15603,13,17,NY,100,0,1,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-125.39072,0.85459,798,54,,-0.369,-0.16
108,House,15612,13,18,NY,100,0,1,"LOWEY, Nita M.",L000480,1937,2025.0,-0.389,-0.152,-116.39222,0.86782,821,43,,-0.335,-0.236
108,House,15614,13,21,NY,100,0,1,"McNULTY, Michael Robert",M000590,1947,,-0.369,0.369,-184.86841,0.8,827,102,,-0.383,0.296
108,House,15630,13,25,NY,200,0,1,"WALSH, James T.",W000099,1947,,0.208,-0.19,-115.43917,0.869,823,40,,0.284,-0.264
108,House,20129,13,2,NY,100,0,1,"ISRAEL, Steve",I000057,1958,,-0.334,-0.051,-142.92158,0.838,811,66,,-0.29,-0.101
108,House,20338,13,1,NY,100,0,1,"BISHOP, Timothy H.",B001242,1950,,-0.338,-0.05,-116.8849,0.868,827,48,,-0.353,-0.118
108,House,29134,13,16,NY,100,0,1,"SERRANO, José E.",S000248,1943,,-0.491,-0.377,-113.80779,0.86922,812,50,,-0.45,-0.449
