organization,pacs,honoree,date,amount_usd
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Gary Palmer,2025-02-27,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mr. Tim Sheehy,2025-02-27,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Adrian Smith,2025-03-10,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Mike Carey,2025-03-10,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Dan Sullivan USMC,2025-03-10,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Jerry Moran,2025-03-10,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Pete Stauber,2025-03-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Laurel Lee,2025-03-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Morgan H. Griffith,2025-03-18,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Brett Guthrie,2025-03-18,3500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Frank Pallone Jr.,2025-03-20,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Diana Harshbarger,2025-03-25,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Mike Kelly,2025-03-25,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Dave McCormick,2025-03-25,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Troy Balderson,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Robert Latta,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Michael Rulli,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Jefferson Shreve,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mr. David Rouzer,2025-04-07,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Gabe Evans,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Lisa McClain,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Tom Emmer Jr.,2025-04-07,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Troy Nehls,2025-04-07,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mike Flood,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Cindy Hyde-Smith,2025-05-13,5000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Buddy Carter,2025-05-13,2000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,William Timmons IV,2025-05-22,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Brian Babin,2025-05-22,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-05-22,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-05-22,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. John B. Larson,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Bruce Westerman,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Susan M. Collins,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Susan M. Collins,2025-05-29,3500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. John Barrasso MD,2025-06-04,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Rob Bresnahan Jr.,2025-06-04,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Russell Fry,2025-06-06,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Kevin Kiley,2025-06-06,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Nick Langworthy,2025-06-06,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Andrew Garbarino,2025-06-11,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,William Timmons IV,2025-06-11,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Andrew Garbarino,2025-06-17,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-06-26,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Nicole Malliotakis,2025-06-26,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Jon Husted,2025-06-26,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Thom Tillis,2025-06-30,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. James Justice,2025-01-13,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Michael Rulli,2025-01-13,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Erin Houchin,2025-01-13,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Russell Fry,2025-01-16,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Jeff Crank,2025-01-27,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Randy Weber,2025-01-27,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Ryan Zinke,2025-01-30,2000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Nick Langworthy,2025-01-30,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Glenn Thompson,2025-01-30,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Roger Marshall M.D.,2025-01-30,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Neal Dunn M.D.,2025-01-30,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Cliff Bentz,2025-01-30,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,NRSC,2025-01-30,5000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Tom Emmer Jr.,2025-01-30,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Daniel Webster,2025-01-31,2000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Michael Guest,2025-02-04,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Michael Kennedy,2025-02-04,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Trent Kelly,2025-02-06,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Jodey Arrington,2025-02-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Bennie Thompson,2025-02-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Zoe Lofgren,2025-02-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Pete Ricketts,2025-02-14,5000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Ken Calvert,2025-02-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Susan M. Collins,2025-02-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Andrew Garbarino,2025-02-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Richard Hudson Jr.,2025-02-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Mariannette Miller-Meeks MD,2025-02-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Ms. Sheri Biggs,2025-02-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Joni Ernst,2025-02-14,2000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mr. Addison McDowell,2025-02-27,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Michelle Fischbach,2025-02-27,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Michael Rulli,2025-02-27,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Gary Palmer,2025-02-27,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mr. Tim Sheehy,2025-02-27,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Adrian Smith,2025-03-10,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Mike Carey,2025-03-10,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Dan Sullivan USMC,2025-03-10,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Jerry Moran,2025-03-10,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Pete Stauber,2025-03-14,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Laurel Lee,2025-03-14,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Morgan H. Griffith,2025-03-18,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Brett Guthrie,2025-03-18,3500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Frank Pallone Jr.,2025-03-20,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Diana Harshbarger,2025-03-25,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Mike Kelly,2025-03-25,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Dave McCormick,2025-03-25,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Troy Balderson,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Robert Latta,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Michael Rulli,2025-03-28,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Jefferson Shreve,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mr. David Rouzer,2025-04-07,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Gabe Evans,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Lisa McClain,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Tom Emmer Jr.,2025-04-07,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Troy Nehls,2025-04-07,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Mike Flood,2025-04-07,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Cindy Hyde-Smith,2025-05-13,5000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Buddy Carter,2025-05-13,2000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,William Timmons IV,2025-05-22,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Brian Babin,2025-05-22,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-05-22,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-05-22,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. John B. Larson,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Bruce Westerman,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Susan M. Collins,2025-05-29,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Susan M. Collins,2025-05-29,3500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. John Barrasso MD,2025-06-04,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Rob Bresnahan Jr.,2025-06-04,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Russell Fry,2025-06-06,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Kevin Kiley,2025-06-06,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Nick Langworthy,2025-06-06,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Andrew Garbarino,2025-06-11,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,William Timmons IV,2025-06-11,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Andrew Garbarino,2025-06-17,500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Michael Bost,2025-06-26,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Nicole Malliotakis,2025-06-26,1000.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Jon Husted,2025-06-26,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Thom Tillis,2025-06-30,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. James Justice,2025-01-13,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Sen. Michael Rulli,2025-01-13,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Erin Houchin,2025-01-13,1500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Rep. Russell Fry,2025-01-16,2500.00
ENERGY MARKETERS OF AMERICA,ENERGY MARKETERS OF AMERICA SMALL BUSINESS COMMITTEE PAC (EMA SBC PAC); Energy Marketers of America SBC PAC,Jeff Crank,2025-01-27,1500.00
